sourceCode,sourceName,sourceFrequency,sourceAutoAssignedConceptIds,matchScore,mappingStatus,equivalence,statusSetBy,statusSetOn,conceptId,conceptName,domainId,mappingType,comment,createdBy,createdOn,assignedReviewer
MZG_YES,Yes,0,,,APPROVED,EQUAL,pjlammertyn,1634807098503,4188539,Yes,Meas Value,MAPS_TO,,pjlammertyn,1634807089839,
